7 7
6 697
7 6
698 186
358 699
17 358
241 1
119 700
701 227
359 356
201 41
109 201
108 109
702 67
359 360
361 108
360 144
144 362
144 361
152 1
119 149
363 119
41 8
8 363
149 152
252 146
364 365
703 364
141 146
119 141
365 252
4 146
145 135
8 7
9 7
8 9
16 8
366 16
366 207
8 252
11 11
10 11
149 253
8 143
11 8
72 71
177 163
119 177
254 208
367 368
206 367
253 704
345 135
119 705
124 706
122 124
143 113
11 11
707 8
8 135
708 149
255 709
8 255
8 8
369 370
371 369
255 371
8 710
149 8
8 12
370 711
8 65
13 8
13 16
98 149
372 98
65 372
373 1
374 373
375 256
712 127
13 54
105 11
104 105
14 104
170 159
204 170
143 20
187 170
209 187
233 135
20 188
376 4
120 119
177 120
257 119
188 257
376 119
377 152
250 1
16 160
8 8
15 16
160 250
378 148
258 378
379 380
16 379
713 258
259 714
138 246
380 138
259 258
246 259
16 67
17 19
381 1
142 715
716 142
16 71
16 18
16 17
210 8
382 210
383 382
260 383
381 384
384 260
717 4
65 385
71 65
13 17
717 717
189 1
718 189
385 156
156 386
387 18
719 388
211 190
720 151
191 721
212 191
389 722
387 389
388 19
5 261
151 5
390 16
262 390
261 262
71 142
391 71
213 214
260 392
263 62
132 263
723 132
214 13
393 213
392 393
32 19
16 32
247 135
264 394
119 20
178 119
188 178
215 154
216 189
18 216
24 16
21 24
16 149
117 13
84 117
22 395
22 22
251 135
344 146
396 397
104 396
398 104
398 398
395 398
3 151
399 3
73 399
8 724
265 397
725 400
401 172
402 401
726 402
727 132
265 400
15 105
11 13
8 8
1 728
217 13
23 32
729 266
403 190
88 404
24 23
730 191
135 211
405 18
211 261
405 211
267 1
231 267
16 731
8 267
406 8
407 406
16 407
119 732
268 733
408 269
409 112
25 409
77 25
54 8
98 734
171 4
270 735
112 13
410 268
411 410
171 411
269 268
32 34
112 11
34 408
35 269
204 1
736 46
412 46
14 412
26 14
413 204
81 106
46 81
113 81
143 122
413 164
143 164
103 113
103 103
122 113
414 138
737 414
738 72
27 16
415 135
271 416
179 271
215 739
740 27
368 121
741 3
153 235
348 142
32 8
742 192
184 266
102 16
743 102
119 147
177 417
418 419
102 418
102 102
419 120
417 141
420 2
247 420
8 156
421 112
28 421
154 1
422 219
16 744
112 96
745 151
423 142
116 422
746 3
424 135
324 424
156 94
425 16
272 425
97 209
426 152
272 186
427 426
186 427
145 146
428 429
29 428
155 154
429 155
139 145
747 3
16 748
80 749
70 80
1 199
26 30
16 750
94 12
8 8
430 8
138 430
145 5
26 94
216 199
431 18
26 23
432 431
432 23
433 434
31 433
208 751
435 208
434 435
190 135
189 243
208 1
752 3
404 403
34 88
753 191
273 220
754 273
436 755
184 436
437 220
438 192
439 438
190 439
206 756
192 254
440 190
119 440
254 141
135 119
441 757
5 441
274 5
187 442
758 187
32 33
20 32
221 20
442 443
20 386
88 184
16 444
217 143
759 140
221 187
443 272
13 143
89 88
445 34
209 760
446 209
179 446
3 761
447 135
448 447
449 448
450 451
452 450
445 452
453 449
451 453
454 137
100 454
34 100
126 34
102 126
100 102
219 148
102 165
165 219
127 126
275 127
165 275
762 455
102 763
102 764
85 34
456 85
101 34
457 101
148 139
456 34
101 100
139 275
455 34
222 457
765 222
34 35
106 16
458 1
221 458
459 221
460 766
461 460
36 32
462 459
461 276
463 32
464 463
465 464
276 465
466 276
466 462
106 311
37 6
767 134
94 467
41 768
114 7
769 139
114 468
468 117
117 770
771 119
126 125
121 128
772 148
469 773
277 469
114 277
102 148
277 165
470 2
278 470
279 774
38 279
471 2
472 471
775 223
138 278
354 138
776 20
279 473
119 278
177 138
777 119
115 41
280 472
167 280
280 474
115 473
474 115
144 1
78 475
39 78
476 779
141 476
144 477
478 475
479 478
480 479
481 480
138 481
781 117
782 214
40 22
482 214
783 281
16 784
483 22
484 483
281 484
485 482
281 486
486 485
487 139
488 487
787 488
65 149
66 65
8 66
87 114
222 237
489 222
788 489
282 789
42 490
790 149
791 12
490 82
8 792
69 8
82 69
206 283
165 793
375 102
491 1
794 98
74 119
492 16
213 83
493 494
83 492
494 213
495 496
493 495
496 491
16 253
43 497
497 16
93 16
44 93
138 795
143 498
45 17
796 152
13 156
60 797
90 263
144 798
210 362
799 132
499 500
135 499
4 800
128 126
500 801
284 415
802 121
284 803
804 17
805 151
216 806
501 135
502 501
164 502
160 164
160 444
503 160
164 503
46 16
271 808
179 16
504 179
809 504
284 416
810 1
285 811
12 104
340 237
285 47
285 505
181 812
234 813
814 200
505 32
48 16
286 186
8 467
287 815
506 287
69 506
49 69
507 154
816 507
287 817
818 81
69 819
199 207
18 265
69 820
819 819
71 207
8 85
50 49
71 50
821 146
282 70
50 282
337 377
508 160
20 116
288 822
70 288
509 510
288 511
510 119
511 509
823 1
824 184
825 132
51 65
51 91
68 512
52 68
289 826
827 508
13 828
68 8
513 283
8 829
290 512
111 290
119 119
283 119
119 830
291 831
514 291
111 514
515 513
832 515
290 516
517 192
20 517
833 97
518 516
192 353
518 97
97 20
53 16
54 286
286 139
835 139
519 1
256 374
123 836
520 123
114 520
521 121
73 521
8 55
837 156
88 838
839 147
292 840
519 292
349 16
236 130
841 3
522 8
167 293
842 167
140 292
523 205
843 523
223 844
524 223
524 525
526 527
158 528
293 522
525 293
527 223
528 526
2 845
56 55
846 8
48 56
159 1
529 847
201 529
530 56
224 848
531 224
142 531
159 142
532 48
849 294
224 850
530 851
295 852
294 295
532 294
533 224
295 534
534 533
535 854
62 86
57 62
536 855
225 536
191 172
140 134
226 856
218 158
537 174
538 857
193 538
858 193
537 860
166 861
71 86
163 862
863 477
218 137
539 86
540 3
220 540
1 541
864 296
70 24
99 70
133 865
262 866
541 867
542 62
543 542
868 543
544 296
220 544
437 273
545 119
4 274
4 4
296 539
869 135
238 163
98 238
57 8
58 57
394 297
870 171
546 225
871 546
225 872
1 547
113 8
298 873
193 256
547 193
157 874
875 157
548 210
111 118
549 111
139 549
289 139
550 289
551 550
193 551
552 113
139 552
57 16
57 876
59 57
71 535
134 553
225 212
877 172
270 16
174 878
158 174
298 133
298 548
215 143
270 215
167 205
554 167
160 554
299 135
879 555
880 266
300 147
291 300
153 138
75 391
556 60
557 558
881 79
3 2
2 357
555 264
882 4
883 171
884 175
558 556
245 148
141 120
79 559
885 137
79 557
886 147
559 560
301 887
560 301
888 145
188 175
251 889
154 145
890 144
20 891
3 141
299 308
119 561
147 545
120 147
561 301
135 4
892 231
61 76
159 137
8 159
76 16
217 1
166 217
159 218
166 159
562 166
893 562
86 563
564 2
565 564
566 565
563 566
894 152
57 895
63 60
567 300
896 567
568 897
226 568
60 226
212 226
355 157
297 212
157 297
553 274
186 1
264 898
569 299
257 569
188 899
64 60
16 900
